Record Length,1024,Points,0.0,-37.74850082,
Sample Interval,12.3303347,Hz,12.3303347,-32.54850006,
Trigger Point,0.0,Samples,24.66066933,-39.74850082,
,,,36.99100494,-52.54850006,
,,,49.32133865,-54.948501587,
,,,61.651672363,-54.948501587,
Source,MATH,,73.982009888,-52.54850006,
Vertical Units,dB,,86.312339783,-52.54850006,
Vertical Scale,10.0000001,,98.642677307,-54.948501587,
Vertical Offset,-14,9485,,110.9730148,-48.54850006,
Horizontal Units,Hz,,123.3033447,-54.948501587,
Horizontal Scale,1.2626263E3,,135.6336823,-54.948501587,
Pt Fmt,Y,,147.9640198,-54.948501587,
Yzero,0.0,,160.29435730,-54.948501587,
,,,172.62467957,-54.948501587,
,,,184.95501709,-54.948501587,
Note,TDS 2012C - 10:57:54 a. m.   29/07/2026,,197.28535461,-54.948501587,
,,,209.61569214,-54.948501587,
,,,221.94602966,-52.54850006,
,,,234.27635193,-52.54850006,
,,,246.60668945,-48.54850006,
,,,258.93704224,-46.54850006,
,,,271.26736450,-44.14850235,
,,,283.59768677,-48.54850006,
,,,295.92803955,-52.54850006,
,,,308.25836182,-54.948501587,
,,,320.58871460,-54.948501587,
,,,332.91903687,-54.948501587,
,,,345.24935913,-54.948501587,
,,,357.57971191,-54.948501587,
,,,369.91003418,-49.34849930,
,,,382.24038696,-54.948501587,
,,,394.57070923,-54.948501587,
,,,406.901031494,-54.948501587,
,,,419.231384277,-54.948501587,
,,,431.561706543,-54.948501587,
,,,443.892059326,-52.54850006,
,,,456.222381592,-54.948501587,
,,,468.552703857,-54.948501587,
,,,480.883056641,-54.948501587,
,,,493.213378906,-49.34849930,
,,,505.543731689,-54.948501587,
,,,517.874084473,-49.34849930,
,,,530.204406738,-54.948501587,
,,,542.534729004,-49.34849930,
,,,554.865051270,-52.54850006,
,,,567.195373535,-48.54850006,
,,,579.525756836,-48.54850006,
,,,591.856079102,-54.948501587,
,,,604.186401367,-54.948501587,
,,,616.516723633,-54.948501587,
,,,628.847045898,-54.948501587,
,,,641.177429199,-54.948501587,
,,,653.507751465,-54.948501587,
,,,665.838073730,-54.948501587,
,,,678.168395996,-54.948501587,
,,,690.498718262,-54.948501587,
,,,702.829101563,-54.948501587,
,,,715.159423828,-54.948501587,
,,,727.489746094,-52.54850006,
,,,739.820068359,-54.948501587,
,,,752.150390625,-54.948501587,
,,,764.480773926,-54.948501587,
,,,776.811096191,-54.948501587,
,,,789.141418457,-52.54850006,
,,,801.471740723,-54.948501587,
,,,813.802062988,-54.948501587,
,,,826.132446289,-54.948501587,
,,,838.462768555,-54.948501587,
,,,850.793090820,-54.948501587,
,,,863.123413086,-54.948501587,
,,,875.453735352,-49.34849930,
,,,887.784118652,-54.948501587,
,,,900.114440918,-54.948501587,
,,,912.444763184,-52.54850006,
,,,924.775085449,-54.948501587,
,,,937.105407715,-52.54850006,
,,,949.435791016,-54.948501587,
,,,961.766113281,-54.948501587,
,,,974.096435547,-54.948501587,
,,,986.426757813,-54.948501587,
,,,998.757080078,-54.948501587,
,,,1.0110875E3,-54.948501587,
,,,1.0234178E3,-54.948501587,
,,,1.0357482E3,-54.948501587,
,,,1.0480785E3,-54.948501587,
,,,1.0604089E3,-52.54850006,
,,,1.0727392E3,-52.54850006,
,,,1.0850695E3,-54.948501587,
,,,1.0973998E3,-54.948501587,
,,,1.1097302E3,-54.948501587,
,,,1.1220605E3,-54.948501587,
,,,1.1343908E3,-54.948501587,
,,,1.1467211E3,-54.948501587,
,,,1.1590516E3,-54.948501587,
,,,1.1713819E3,-54.948501587,
,,,1.1837122E3,-54.948501587,
,,,1.1960425E3,-54.948501587,
